STATE,COUNTY_x,FIPS,pctile_pm25,pctile_diesel,pctile_traffic,SVI,E_TOTPOP,EPL_POV200,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,EPL_NPL,EPL_TRI,EPL_TSD,E_PARK,EPL_ROAD,EPL_IMPWTR,EPL_NEHD,EPL_SMOKE,EPL_CFLD,EPL_DRGT,EPL_HRCN,EPL_RFLD,EPL_SWND,EPL_TRND,Tribe_PCT_Tract,P_PM25,P_OZONE,P_DSLPM,P_RSEI_AIR,P_PTRAF,P_PTSDF,T_UNEMPPCT,T_D5_RSEI_AIR,T_D5_PWDIS
Georgia,Ben Hill County,13017960501,19,17,50,0.6276,933,0.9698,0.0,0.0,0.1943,0.4976,0.0,0.6039,0.5734,8.0069,0.1614,0.2689,0.1849,0.067,0.0,0.6637,0.8233,0.0132,0.3626,0.5198,0.0,70.0,11.0,15.0,45.0,20.0,44.0,80 %ile,61 %ile,89 %ile
Georgia,Ben Hill County,13017960502,19,17,64,0.7539,4228,0.8196,0.0,0.0,0.1943,0.4976,0.0,0.6488,0.0,57.3571,0.4339,0.352,0.2039,0.067,0.0,0.6758,0.8233,0.0132,0.3626,0.0,0.0,71.0,11.0,23.0,39.0,24.0,31.0,55 %ile,52 %ile,87 %ile
Georgia,Berrien County,13019970100,15,6,15,0.4386,1361,0.7016,0.0,0.5886,0.0949,0.4976,0.0,0.2994,0.0,44.8534,0.2566,0.3792,0.1753,0.0824,0.0,0.6962,0.9324,0.0132,0.3703,0.0,0.0,65.0,13.0,6.0,42.0,3.0,0.0,72 %ile,54 %ile,69 %ile
Georgia,Berrien County,13019970200,16,7,12,0.4804,3737,0.8456,0.0,0.5886,0.0989,0.4976,0.0,0.0,0.0,11.769,0.1713,0.1887,0.1541,0.0753,0.0,0.6962,0.9324,0.0132,0.3703,0.0,0.0,69.0,15.0,7.0,32.0,6.0,14.0,0 %ile,47 %ile,55 %ile
Georgia,Berrien County,13019970300,16,8,1,0.7204,2675,0.8668,0.0,0.5886,0.1057,0.4976,0.0,0.3568,0.0,6.7713,0.0,0.2534,0.1085,0.067,0.0,0.6637,0.932,0.0132,0.3728,0.5198,0.0,66.0,15.0,9.0,31.0,2.0,25.0,64 %ile,53 %ile,16 %ile
Georgia,Berrien County,13019970400,14,3,0,0.6632,3520,0.8649,0.0,0.5886,0.0805,0.4976,0.0,0.3716,0.4849,11.0088,0.0,0.2759,0.1392,0.0889,0.0,0.6537,0.9334,0.0132,0.363,0.0,0.0,61.0,12.0,7.0,40.0,0.0,39.0,72 %ile,66 %ile,62 %ile
Georgia,Berrien County,13019970500,13,6,0,0.7021,3566,0.6949,0.0,0.5886,0.0953,0.4976,0.0,0.4911,0.4759,6.6471,0.0,0.183,0.1085,0.0706,0.0,0.6537,0.924,0.0132,0.3794,0.0,0.0,62.0,14.0,7.0,33.0,0.0,27.0,65 %ile,55 %ile,48 %ile
Georgia,Berrien County,13019970600,12,9,2,0.5452,3328,0.7144,0.0,0.5886,0.1177,0.4976,0.0,0.0,0.0,59.2883,0.0,0.2582,0.1146,0.0648,0.0,0.6267,0.8952,0.0132,0.4065,0.5198,0.0,62.0,16.0,7.0,27.0,4.0,16.0,34 %ile,39 %ile,25 %ile
Georgia,Bibb County,13021010100,49,78,95,0.9878,1793,0.9906,0.3188,0.7858,0.8383,0.9248,0.0,0.4609,0.0,100.0,0.6136,0.0,0.2039,0.1172,0.0,0.7894,0.6025,0.1357,0.2537,0.0,0.0,66.0,17.0,79.0,70.0,65.0,20.0,99 %ile,96 %ile,96 %ile
Georgia,Bibb County,13021010200,51,80,88,0.5383,1939,0.7487,0.3188,0.8046,0.808,0.9248,0.0,0.802,0.0,100.0,0.6136,0.1384,0.1951,0.1172,0.0,0.7894,0.6025,0.0,0.2537,0.0,0.0,66.0,17.0,78.0,71.0,59.0,18.0,89 %ile,79 %ile,78 %ile
Georgia,Bibb County,13021010400,53,78,92,0.968,2056,0.9605,0.3188,0.7858,0.8409,0.9248,0.0,0.6009,0.0,100.0,0.6136,0.2927,0.1951,0.1172,0.0,0.7883,0.6025,0.0,0.2537,0.0,0.0,68.0,17.0,79.0,80.0,62.0,18.0,98 %ile,97 %ile,94 %ile
Georgia,Bibb County,13021010500,51,78,93,0.8057,2821,0.9737,0.3188,0.8046,0.8377,0.9248,0.0,0.7383,0.0,100.0,0.6136,0.2209,0.1951,0.1097,0.0,0.7883,0.6025,0.1357,0.2537,0.0,0.0,67.0,17.0,79.0,83.0,63.0,22.0,70 %ile,94 %ile,90 %ile
Georgia,Bibb County,13021010800,48,76,94,0.747,1789,0.8431,0.3188,0.8046,0.8406,0.9248,0.0,0.4381,0.0,100.0,0.6136,0.1394,0.2039,0.1172,0.0,0.7894,0.6025,0.1357,0.2537,0.0,0.0,66.0,17.0,76.0,71.0,66.0,25.0,38 %ile,84 %ile,85 %ile
Georgia,Bibb County,13021011001,46,61,89,0.9237,3230,0.8969,0.3188,0.8046,0.697,0.9248,0.0,0.0,0.0,99.7331,0.4582,0.1273,0.2039,0.1465,0.0,0.8185,0.6025,0.1357,0.2537,0.0,0.0,64.0,17.0,58.0,61.0,57.0,24.0,59 %ile,88 %ile,93 %ile
Georgia,Bibb County,13021011002,46,61,55,0.5624,893,0.9493,0.3188,0.8046,0.697,0.9248,0.0,0.0,0.0,36.6383,0.5016,0.2903,0.2039,0.1465,0.0,0.8144,0.6025,0.1357,0.2537,0.0,0.0,63.0,17.0,50.0,56.0,45.0,24.0,0 %ile,85 %ile,92 %ile
Georgia,Bibb County,13021011100,43,57,75,0.9942,1650,0.9957,0.3188,0.7858,0.6728,0.9248,0.0,0.0,0.0,97.5678,0.6136,0.2768,0.2039,0.127,0.0,0.8144,0.6025,0.1357,0.2537,0.0,0.0,63.0,17.0,54.0,62.0,50.0,26.0,98 %ile,89 %ile,92 %ile
Georgia,Bibb County,13021011500,49,73,82,0.9773,1297,0.9981,0.3188,0.8046,0.8016,0.9248,0.0,0.8598,0.0,100.0,0.6136,0.2038,0.1951,0.1097,0.0,0.7835,0.6025,0.0,0.2537,0.0,0.0,67.0,17.0,77.0,88.0,57.0,28.0,99 %ile,99 %ile,96 %ile
Georgia,Bibb County,13021011701,43,45,39,0.7431,2948,0.9593,0.3188,0.8046,0.6281,0.9248,0.0,0.0,0.0,15.2952,0.6136,0.2936,0.2205,0.1465,0.0,0.8144,0.6025,0.1357,0.2537,0.0,0.0,62.0,17.0,45.0,58.0,40.0,26.0,80 %ile,69 %ile,75 %ile
Georgia,Bibb County,13021011702,40,46,41,0.9532,4030,0.9518,0.3188,0.8046,0.5949,0.9248,0.0,0.5978,0.0,93.4432,0.6008,0.2062,0.2483,0.1551,0.0,0.8075,0.6025,0.1357,0.2537,0.0,0.0,62.0,17.0,36.0,58.0,38.0,29.0,67 %ile,85 %ile,90 %ile
Georgia,Bibb County,13021011800,51,68,71,0.71,3968,0.5501,0.3188,0.7858,0.7543,0.9248,0.0,0.6109,0.0,100.0,0.6136,0.1659,0.2039,0.1365,0.0,0.7931,0.6025,0.1357,0.2537,0.0,0.0,66.0,17.0,65.0,66.0,51.0,15.0,3 %ile,75 %ile,78 %ile
Georgia,Bibb County,13021011900,49,76,81,0.3458,2245,0.393,0.3188,0.7858,0.821,0.9248,0.0,0.4872,0.0,100.0,0.6136,0.0,0.2039,0.1365,0.0,0.7894,0.6025,0.1357,0.2537,0.0,0.0,65.0,17.0,74.0,65.0,57.0,19.0,7 %ile,71 %ile,76 %ile
Georgia,Bibb County,13021012000,50,63,85,0.3408,4697,0.2851,0.3188,0.7858,0.7332,0.9248,0.0,0.0,0.0,100.0,0.6136,0.0,0.2039,0.1365,0.0,0.7931,0.6025,0.1357,0.2537,0.0,0.0,64.0,17.0,65.0,60.0,51.0,13.0,93 %ile,58 %ile,67 %ile
Georgia,Bibb County,13021012101,51,52,67,0.566,2916,0.7138,0.3188,0.7858,0.6189,0.9248,0.0,0.0,0.0,37.7231,0.5618,0.3002,0.1951,0.1465,0.0,0.7931,0.6025,0.1357,0.2537,0.0,0.0,65.0,16.0,50.0,63.0,45.0,0.0,25 %ile,67 %ile,70 %ile
Georgia,Bibb County,13021012102,51,54,54,0.43,4880,0.5215,0.3188,0.7858,0.6257,0.9248,0.0,0.0,0.0,69.409,0.5462,0.1336,0.2039,0.1365,0.0,0.7931,0.6025,0.1357,0.2537,0.0,0.0,65.0,16.0,50.0,60.0,45.0,0.0,49 %ile,60 %ile,68 %ile
Georgia,Bibb County,13021012200,51,55,63,0.765,2360,0.8948,0.3188,0.7858,0.7291,0.9248,0.0,0.4539,0.0,90.1953,0.4285,0.3011,0.2039,0.1365,0.0,0.7931,0.6025,0.1357,0.2537,0.0,0.0,66.0,16.0,47.0,66.0,48.0,0.0,76 %ile,89 %ile,90 %ile
Georgia,Bibb County,13021012400,53,58,55,0.9471,4688,0.9735,0.3188,0.7858,0.6651,0.9248,0.0,0.5728,0.0,92.9762,0.2254,0.3011,0.1951,0.1365,0.0,0.7894,0.6025,0.1357,0.2537,0.0,0.0,67.0,16.0,54.0,70.0,49.0,0.0,70 %ile,91 %ile,89 %ile
Georgia,Bibb County,13021012500,53,71,78,0.9583,2930,0.9767,0.3188,0.7858,0.7749,0.9248,0.0,0.5673,0.0,52.2056,0.5243,0.3011,0.1951,0.127,0.0,0.7883,0.6025,0.1357,0.2537,0.0,0.0,68.0,17.0,69.0,74.0,53.0,17.0,87 %ile,96 %ile,94 %ile
Georgia,Bibb County,13021012600,53,73,86,0.9298,3867,0.9081,0.3188,0.8046,0.7868,0.9248,0.0,0.3617,0.0,78.3033,0.6136,0.3011,0.1951,0.127,0.0,0.7883,0.6025,0.1357,0.2537,0.0,0.0,68.0,16.0,73.0,81.0,56.0,27.0,94 %ile,94 %ile,88 %ile
Georgia,Bibb County,13021012700,51,70,92,0.987,1772,0.9845,0.3188,0.8046,0.7732,0.9248,0.0,0.7565,0.4388,100.0,0.6136,0.2878,0.1951,0.1097,0.0,0.7883,0.6025,0.1357,0.2537,0.0,0.0,67.0,17.0,77.0,92.0,59.0,25.0,98 %ile,99 %ile,95 %ile
Georgia,Bibb County,13021012800,51,64,81,0.8708,2625,0.9741,0.3188,0.8046,0.7217,0.9248,0.0,0.7152,0.5084,100.0,0.5906,0.3011,0.1951,0.1097,0.0,0.7817,0.6025,0.0,0.2537,0.0,0.0,68.0,17.0,76.0,91.0,54.0,29.0,99 %ile,95 %ile,86 %ile
Georgia,Bibb County,13021012900,52,61,86,0.9914,1452,0.9981,0.3188,0.8046,0.6957,0.9248,0.9753,0.8598,0.5842,100.0,0.5777,0.3011,0.1951,0.1097,0.0,0.7835,0.6025,0.0,0.2537,0.0,0.0,68.0,16.0,73.0,84.0,53.0,32.0,89 %ile,99 %ile,97 %ile
Georgia,Bibb County,13021013101,54,66,72,0.9809,5687,0.9664,0.3188,0.8046,0.7244,0.9248,0.0,0.3222,0.0,89.0134,0.6093,0.3011,0.1951,0.127,0.0,0.7894,0.6025,0.1357,0.2537,0.0,0.0,69.0,15.0,66.0,66.0,46.0,29.0,94 %ile,87 %ile,82 %ile
Georgia,Bibb County,13021013102,54,64,34,0.5991,4142,0.8188,0.3188,0.8046,0.7214,0.9248,0.0,0.0,0.0,84.0536,0.4049,0.3011,0.1951,0.127,0.0,0.7872,0.6025,0.1357,0.2537,0.0,0.0,69.0,16.0,65.0,70.0,46.0,27.0,14 %ile,83 %ile,76 %ile
Georgia,Bibb County,13021013201,52,55,72,0.9352,6173,0.9636,0.3188,0.7858,0.6967,0.9248,0.0,0.0,0.0,94.035,0.5111,0.3011,0.1951,0.1551,0.0,0.7918,0.6025,0.1357,0.2537,0.0,0.0,67.0,15.0,56.0,64.0,49.0,0.0,79 %ile,90 %ile,89 %ile
Georgia,Bibb County,13021013202,52,63,58,0.7967,2994,0.9601,0.3188,0.7858,0.7109,0.9248,0.0,0.0,0.0,16.3629,0.56,0.3011,0.1951,0.127,0.0,0.7872,0.6025,0.1357,0.2537,0.0,0.0,68.0,16.0,62.0,67.0,48.0,22.0,93 %ile,90 %ile,88 %ile
Georgia,Bibb County,13021013302,36,29,33,0.6524,3705,0.7888,0.3188,0.8046,0.3255,0.9248,0.0,0.585,0.6174,27.2038,0.3134,0.1941,0.2205,0.1638,0.0,0.8001,0.6025,0.1357,0.2537,0.0,0.0,61.0,17.0,27.0,63.0,29.0,44.0,65 %ile,85 %ile,84 %ile
Georgia,Bibb County,13021013407,50,60,74,0.8064,4420,0.5048,0.3188,0.7858,0.675,0.9248,0.0,0.4252,0.0,17.528,0.4602,0.1586,0.2039,0.1638,0.0,0.7931,0.6025,0.1357,0.2537,0.5198,0.0,63.0,16.0,57.0,57.0,44.0,0.0,76 %ile,58 %ile,71 %ile
Georgia,Bibb County,13021013408,49,57,33,0.0716,4530,0.239,0.3188,0.5886,0.6494,0.9248,0.0,0.0,0.0,0.0,0.3974,0.2555,0.1753,0.1638,0.0,0.7931,0.6025,0.1357,0.2537,0.5198,0.0,63.0,15.0,53.0,55.0,35.0,0.0,15 %ile,42 %ile,57 %ile
Georgia,Bibb County,13021013409,48,41,67,0.5675,4684,0.4551,0.3188,0.7858,0.4814,0.9248,0.0,0.0,0.0,0.0,0.4402,0.3011,0.1753,0.1465,0.0,0.7942,0.6025,0.1357,0.2537,0.0,0.0,64.0,14.0,47.0,52.0,33.0,0.0,43 %ile,57 %ile,64 %ile
Georgia,Bibb County,13021013411,50,48,52,0.3771,4923,0.5035,0.3188,0.5886,0.5465,0.9248,0.0,0.5425,0.0,6.744,0.3862,0.3305,0.1753,0.1723,0.0,0.8144,0.6025,0.1357,0.2537,0.5198,0.0,62.0,16.0,48.0,52.0,36.0,0.0,77 %ile,42 %ile,62 %ile
Georgia,Bibb County,13021013412,50,56,43,0.3886,3946,0.161,0.3188,0.8046,0.6405,0.9248,0.0,0.0,0.0,32.41,0.4544,0.2994,0.1753,0.1551,0.0,0.7931,0.6025,0.1357,0.2537,0.5198,0.0,65.0,15.0,55.0,58.0,39.0,0.0,8 %ile,48 %ile,53 %ile
Georgia,Bibb County,13021013413,50,56,24,0.5074,1962,0.0724,0.3188,0.7858,0.4887,0.9248,0.0,0.0,0.0,0.0,0.441,0.3011,0.1753,0.1465,0.0,0.7918,0.6025,0.1357,0.2537,0.0,0.0,63.0,14.0,52.0,53.0,32.0,0.0,0 %ile,49 %ile,59 %ile
Georgia,Bibb County,13021013502,52,36,43,0.9133,1613,0.8975,0.3188,0.8046,0.4102,0.9248,0.928,0.6411,0.6869,66.6616,0.376,0.2092,0.2039,0.1465,0.0,0.8169,0.6025,0.1357,0.2537,0.7114,0.0,72.0,16.0,32.0,57.0,35.0,53.0,88 %ile,84 %ile,90 %ile
Georgia,Bibb County,13021013503,55,62,48,0.8874,2239,0.579,0.3188,0.8046,0.7032,0.9248,0.945,0.5479,0.0,91.2941,0.6023,0.298,0.1951,0.127,0.0,0.7894,0.6025,0.1357,0.2537,0.0,0.0,71.0,16.0,60.0,71.0,42.0,40.0,38 %ile,77 %ile,71 %ile
Georgia,Bibb County,13021013505,56,46,37,0.3987,4848,0.2949,0.3188,0.8046,0.5351,0.9248,0.0,0.3603,0.6249,29.8157,0.4572,0.1501,0.2039,0.127,0.0,0.8144,0.6025,0.1357,0.2537,0.7114,0.0,72.0,15.0,50.0,58.0,36.0,46.0,28 %ile,59 %ile,59 %ile
Georgia,Bibb County,13021013506,56,46,25,0.502,4564,0.3777,0.3188,0.8046,0.5351,0.9248,0.0,0.6333,0.6238,19.4885,0.3194,0.1501,0.2039,0.1465,0.0,0.8144,0.6025,0.1357,0.2537,0.7114,0.0,73.0,15.0,41.0,53.0,34.0,49.0,37 %ile,67 %ile,74 %ile
Georgia,Bibb County,13021013603,53,45,32,0.7866,4839,0.7892,0.3188,0.8046,0.5247,0.9248,0.0,0.0,0.523,11.2884,0.3519,0.2417,0.1951,0.1638,0.0,0.8185,0.6025,0.1357,0.2537,0.5198,0.0,70.0,14.0,47.0,57.0,35.0,33.0,63 %ile,73 %ile,61 %ile
Georgia,Bibb County,13021013604,46,22,10,0.3965,4680,0.4234,0.3188,0.7858,0.2397,0.4976,0.0,0.0,0.0,11.4952,0.0,0.3067,0.1849,0.1551,0.0,0.8341,0.6023,0.1357,0.2547,0.0,0.0,68.0,13.0,23.0,50.0,24.0,17.0,31 %ile,55 %ile,17 %ile
Georgia,Bibb County,13021013605,47,34,23,0.4102,6616,0.2425,0.3188,0.5886,0.3939,0.9248,0.0,0.0,0.0,9.9963,0.2584,0.2401,0.1753,0.1551,0.0,0.8269,0.602,0.1357,0.255,0.0,0.0,65.0,13.0,39.0,52.0,30.0,0.0,77 %ile,46 %ile,50 %ile
Georgia,Bibb County,13021013607,45,27,8,0.1835,2995,0.1785,0.3188,0.7228,0.3032,0.9248,0.0,0.0,0.0,14.4015,0.1054,0.1887,0.1849,0.1638,0.0,0.8452,0.5747,0.1357,0.2637,0.0,0.0,64.0,12.0,31.0,48.0,25.0,0.0,0 %ile,42 %ile,43 %ile
Georgia,Bibb County,13021013608,45,27,18,0.394,4171,0.1927,0.3188,0.7228,0.3032,0.9248,0.0,0.0,0.0,89.7777,0.2031,0.2181,0.1849,0.1551,0.0,0.7961,0.6025,0.1357,0.2537,0.0,0.0,66.0,14.0,34.0,52.0,31.0,0.0,83 %ile,45 %ile,43 %ile
Georgia,Bibb County,13021013701,48,78,94,0.7737,1789,0.7176,0.3188,0.8046,0.8395,0.9248,0.0,0.8177,0.0,100.0,0.6136,0.1868,0.1951,0.1172,0.0,0.7835,0.6025,0.1357,0.2537,0.0,0.0,66.0,18.0,77.0,79.0,63.0,25.0,80 %ile,91 %ile,89 %ile
Georgia,Bibb County,13021013702,48,78,91,0.5092,1162,0.8571,0.3188,0.8046,0.8549,0.9248,0.0,0.6598,0.0,100.0,0.6136,0.185,0.1951,0.1172,0.0,0.7883,0.6025,0.0,0.2537,0.0,0.0,66.0,17.0,79.0,79.0,62.0,24.0,88 %ile,78 %ile,71 %ile
Georgia,Bibb County,13021013800,44,68,88,0.7895,1518,0.9956,0.3188,0.7858,0.7512,0.9248,0.0,0.5981,0.0,100.0,0.6136,0.1697,0.2039,0.127,0.0,0.8001,0.6025,0.1357,0.2537,0.0,0.0,64.0,17.0,68.0,67.0,58.0,27.0,0 %ile,94 %ile,96 %ile
Georgia,Bibb County,13021013900,42,44,69,0.9255,1844,0.9431,0.3188,0.8046,0.4606,0.9248,0.9539,0.6423,0.6233,81.3021,0.3516,0.2084,0.2129,0.1551,0.0,0.8075,0.6025,0.1357,0.2537,0.0,0.0,65.0,17.0,46.0,94.0,46.0,41.0,96 %ile,98 %ile,94 %ile
Georgia,Bibb County,13021014000,53,73,86,0.9554,3664,0.9953,0.3188,0.8046,0.8088,0.9248,0.0,0.8114,0.0,100.0,0.6136,0.2785,0.1951,0.1365,0.0,0.7894,0.6025,0.1357,0.2537,0.0,0.0,67.0,17.0,75.0,74.0,57.0,18.0,99 %ile,91 %ile,89 %ile
Georgia,Bleckley County,13023790100,29,11,8,0.4692,4365,0.6799,0.0,0.7498,0.1389,0.4976,0.0,0.371,0.0,13.2638,0.2345,0.1878,0.2686,0.1551,0.0,0.7906,0.7053,0.0184,0.2963,0.8014,0.0,69.0,8.0,10.0,31.0,8.0,0.0,67 %ile,45 %ile,58 %ile
Georgia,Bleckley County,13023790200,30,10,33,0.774,2780,0.8496,0.0,0.7498,0.1242,0.4976,0.0,0.3726,0.0,42.9501,0.1743,0.2627,0.2483,0.1039,0.0,0.7894,0.6947,0.0184,0.2992,0.0,0.0,70.0,12.0,19.0,24.0,15.0,0.0,70 %ile,42 %ile,75 %ile
Georgia,Bleckley County,13023790301,28,10,46,0.8564,3072,0.9299,0.0,0.0,0.1274,0.4976,0.0,0.2971,0.0,8.744,0.4734,0.3969,0.2483,0.0889,0.0,0.7894,0.7271,0.0184,0.2961,0.0,0.0,71.0,10.0,20.0,19.0,18.0,0.0,68 %ile,28 %ile,12 %ile
Georgia,Bleckley County,13023790302,28,10,21,0.4797,2196,0.4972,0.0,0.0,0.1274,0.4976,0.0,0.4167,0.0,4.5725,0.2097,0.1336,0.2483,0.0991,0.0,0.7894,0.7269,0.0184,0.2962,0.0,0.0,71.0,10.0,8.0,17.0,13.0,0.0,46 %ile,25 %ile,63 %ile
Georgia,Brantley County,13025960101,3,7,7,0.2634,3689,0.612,0.0,0.0,0.1434,0.4976,0.0,0.0,0.0,20.8145,0.3216,0.3973,0.2483,0.0541,0.036,0.6448,0.9759,0.0221,0.2639,0.0,0.0,38.0,4.0,6.0,39.0,3.0,0.0,20 %ile,57 %ile,31 %ile
Georgia,Brantley County,13025960102,3,7,11,0.6089,3189,0.9191,0.0,0.0,0.1004,0.4976,0.0,0.0,0.0,0.0,0.1932,0.3745,0.1644,0.0526,0.0,0.6557,0.9759,0.0221,0.2639,0.0,0.0,36.0,5.0,6.0,20.0,5.0,0.0,71 %ile,36 %ile,36 %ile
Georgia,Brantley County,13025960201,3,6,6,0.3422,1695,0.8894,0.0,0.0,0.0958,0.4976,0.0,0.3721,0.0,32.7728,0.3022,0.3134,0.2303,0.0574,0.0,0.6149,0.9756,0.0221,0.2656,0.5198,0.0,39.0,4.0,6.0,33.0,3.0,0.0,9 %ile,52 %ile,35 %ile
Georgia,Brantley County,13025960202,3,6,17,0.6218,4084,0.7984,0.0,0.0,0.0958,0.4976,0.0,0.3714,0.0,5.5514,0.1752,0.2433,0.1753,0.0574,0.036,0.6557,0.974,0.0221,0.2703,0.0,0.0,36.0,4.0,6.0,22.0,5.0,0.0,55 %ile,34 %ile,31 %ile
Georgia,Brantley County,13025960300,4,5,11,0.3188,5448,0.8643,0.0,0.0,0.0891,0.4976,0.0,0.3664,0.0,18.0378,0.2406,0.1715,0.2828,0.0599,0.0,0.6935,0.9564,0.0221,0.2986,0.0,0.0,38.0,4.0,8.0,17.0,10.0,17.0,16 %ile,29 %ile,50 %ile
Georgia,Brooks County,13027960200,13,3,1,0.674,1341,0.9164,0.0,0.5886,0.0794,0.4976,0.0,0.0,0.0,26.7075,0.0962,0.1962,0.0988,0.127,0.0,0.6497,0.8778,0.0418,0.4474,0.5198,0.0,72.0,23.0,5.0,17.0,1.0,0.0,48 %ile,29 %ile,0 %ile
Georgia,Brooks County,13027960301,11,9,1,0.6769,3426,0.5349,0.0,0.0,0.1177,0.4976,0.0,0.0,0.0,15.583,0.2559,0.1941,0.093,0.1039,0.0,0.652,0.8952,0.0418,0.4065,0.8014,0.0,67.0,22.0,8.0,22.0,12.0,19.0,73 %ile,35 %ile,31 %ile
Georgia,Brooks County,13027960302,11,9,10,0.6297,1755,0.897,0.0,0.0,0.1177,0.4976,0.0,0.4312,0.0,4.3084,0.5081,0.2759,0.084,0.0599,0.0,0.58,0.8952,0.0418,0.4065,0.0,0.0,62.0,22.0,16.0,28.0,26.0,36.0,87 %ile,43 %ile,45 %ile
Georgia,Brooks County,13027960400,10,10,31,0.8496,3908,0.9245,0.0,0.5886,0.1309,0.4976,0.0,0.3797,0.0,45.756,0.1632,0.3235,0.0721,0.1097,0.0,0.6448,0.8944,0.0418,0.4116,0.0,0.0,65.0,26.0,9.0,22.0,12.0,0.0,12 %ile,37 %ile,12 %ile
Georgia,Brooks County,13027960500,8,14,41,0.9655,3326,0.9807,0.0,0.5886,0.1457,0.4976,0.0,0.4812,0.0,17.546,0.3221,0.4479,0.0637,0.0991,0.0,0.6364,0.8948,0.0418,0.4013,0.0,0.0,61.0,26.0,9.0,23.0,14.0,13.0,75 %ile,41 %ile,12 %ile
Georgia,Brooks County,13027960600,7,5,6,0.616,2519,0.7627,0.0,0.5886,0.0875,0.4976,0.0,0.0,0.0,47.4006,0.1495,0.431,0.0602,0.189,0.0,0.6557,0.8933,0.0418,0.3873,0.0,0.0,58.0,28.0,5.0,23.0,4.0,0.0,5 %ile,37 %ile,66 %ile
Georgia,Bryan County,13029920101,13,23,17,0.6114,5033,0.8125,0.0,0.5886,0.2061,0.4976,0.0,0.5135,0.5286,18.0631,0.3608,0.3677,0.2828,0.189,0.0,0.673,0.9058,0.0301,0.3796,0.5198,0.0,67.0,4.0,19.0,32.0,11.0,23.0,70 %ile,56 %ile,55 %ile
Georgia,Bryan County,13029920103,14,14,21,0.7521,4315,0.6488,0.0,0.5886,0.2061,0.4976,0.0,0.0,0.0,31.5466,0.3653,0.2476,0.2828,0.2735,0.0,0.673,0.9058,0.0301,0.3796,0.0,0.0,63.0,3.0,12.0,27.0,9.0,14.0,73 %ile,38 %ile,17 %ile
Georgia,Bryan County,13029920104,14,14,7,0.0763,1643,0.1841,0.0,0.0,0.1621,0.4976,0.0,0.4449,0.0,49.0023,0.1676,0.4991,0.2828,0.2735,0.036,0.6583,0.9058,0.0301,0.3796,0.0,0.0,66.0,4.0,15.0,40.0,9.0,19.0,98 %ile,45 %ile,34 %ile
Georgia,Bryan County,13029920301,7,33,48,0.76,1977,0.651,0.0,0.5886,0.3738,0.4976,0.0,0.4874,0.5664,80.4711,0.3902,0.412,0.3649,0.2827,0.4349,0.58,0.969,0.0301,0.3485,0.5198,0.0,61.0,4.0,33.0,63.0,22.0,26.0,47 %ile,70 %ile,44 %ile
Georgia,Bryan County,13029920303,7,63,65,0.8287,6922,0.5271,0.0,0.5886,0.7111,0.4976,0.0,0.741,0.0,100.0,0.6136,0.5765,0.3649,0.18,0.142,0.5561,0.9772,0.0301,0.3239,0.0,0.0,64.0,5.0,57.0,57.0,33.0,20.0,71 %ile,65 %ile,37 %ile
Georgia,Bryan County,13029920305,7,40,55,0.0954,5196,0.2184,0.0,0.5886,0.4535,0.4976,0.0,0.5651,0.0,90.5544,0.338,0.5736,0.3649,0.2101,0.6675,0.5561,0.9772,0.0301,0.3239,0.0,0.0,65.0,5.0,32.0,56.0,26.0,18.0,55 %ile,47 %ile,30 %ile
Georgia,Bryan County,13029920307,4,17,6,0.1069,9315,0.0833,0.0,0.0,0.1964,0.4976,0.0,0.0,0.0,93.3339,0.0,0.1765,0.5066,0.2207,0.6675,0.5632,0.9899,0.0301,0.3477,0.0,0.0,52.0,6.0,15.0,66.0,10.0,20.0,54 %ile,50 %ile,40 %ile
Georgia,Bryan County,13029920308,4,17,40,0.2224,10594,0.0737,0.0,0.5886,0.4876,0.4976,0.0,0.3366,0.0,65.074,0.2432,0.356,0.3828,0.2651,0.6675,0.5854,0.979,0.0301,0.3213,0.0,0.0,58.0,5.0,28.0,67.0,19.0,23.0,15 %ile,44 %ile,28 %ile
Georgia,Bulloch County,13031110100,14,7,6,0.5995,3675,0.6878,0.0,0.5886,0.0981,0.4976,0.0,0.3729,0.0,3.4959,0.1927,0.1812,0.3405,0.0944,0.0,0.6962,0.8508,0.0867,0.5156,0.8014,0.0,68.0,3.0,6.0,15.0,4.0,0.0,82 %ile,25 %ile,65 %ile
Georgia,Bulloch County,13031110201,14,15,24,0.4584,3721,0.6759,0.0,0.0,0.1728,0.4976,0.0,0.5256,0.0,6.2898,0.281,0.2825,0.2978,0.0944,0.0,0.6962,0.9228,0.0867,0.5172,0.5198,0.0,67.0,3.0,10.0,21.0,20.0,0.0,10 %ile,30 %ile,66 %ile
Georgia,Bulloch County,13031110202,14,15,56,0.3631,4380,0.5493,0.0,0.0,0.1728,0.4976,0.0,0.4038,0.0,16.8609,0.3422,0.2019,0.3122,0.0889,0.0,0.6758,0.8635,0.0867,0.5158,0.0,0.0,68.0,3.0,15.0,21.0,27.0,0.0,10 %ile,26 %ile,55 %ile
